market,state,county,geoid,place_or_corridor,rural,status,lat,lon,notes
Tampa,Florida,Polk,12105014131,Polk County urban-eligible tract,N,Eligible — not designated,28.0207338,-81.6208923,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Polk,12105014502,Polk County urban-eligible tract,N,Eligible — not designated,27.953248,-81.7257604,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Polk,12105014802,Polk County urban-eligible tract,N,Eligible — not designated,27.8712185,-81.94896,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Polk,12105014904,Polk County urban-eligible tract,N,Eligible — not designated,27.9327499,-82.0364462,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Polk,12105014905,Polk County urban-eligible tract,N,Eligible — not designated,27.9198995,-82.0070642,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Polk,12105015301,Polk County urban-eligible tract,N,Eligible — not designated,27.8682531,-81.7735451,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Polk,12105016400,Polk County urban-eligible tract,N,Eligible — not designated,28.0481964,-81.9546993,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115000200,Sarasota County urban-eligible tract,N,Eligible — not designated,27.3531833,-82.5417478,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115000300,Sarasota County urban-eligible tract,N,Eligible — not designated,27.3605726,-82.5342106,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115000405,Sarasota County urban-eligible tract,N,Eligible — not designated,27.3341051,-82.4881633,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115000406,Sarasota County urban-eligible tract,N,Eligible — not designated,27.3339084,-82.5067585,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115000503,Sarasota County urban-eligible tract,N,Eligible — not designated,27.3234302,-82.5055187,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115001000,Sarasota County urban-eligible tract,N,Eligible — not designated,27.3804724,-82.5496465,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115001703,Sarasota County urban-eligible tract,N,Eligible — not designated,27.2758512,-82.5071923,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115002203,Sarasota County urban-eligible tract,N,Eligible — not designated,27.1237834,-82.4389998,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115002509,Sarasota County urban-eligible tract,N,Eligible — not designated,27.0308132,-82.4098245,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115002603,Sarasota County urban-eligible tract,N,Eligible — not designated,26.9668185,-82.368561,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115002604,Sarasota County urban-eligible tract,N,Eligible — not designated,26.9686796,-82.3478865,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115002710,Sarasota County urban-eligible tract,N,Eligible — not designated,27.0400745,-82.2291455,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Tampa,Florida,Sarasota,12115002723,Sarasota County urban-eligible tract,N,Eligible — not designated,27.030379,-82.2659678,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009062114,Brevard County urban-eligible tract,N,Eligible — not designated,28.4435977,-80.7613996,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009062302,Brevard County urban-eligible tract,N,Eligible — not designated,28.3833966,-80.7492823,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009062401,Brevard County urban-eligible tract,N,Eligible — not designated,28.3827445,-80.7790023,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009062402,Brevard County urban-eligible tract,N,Eligible — not designated,28.3685732,-80.7686433,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009062500,Brevard County urban-eligible tract,N,Eligible — not designated,28.3518753,-80.8101474,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009062600,Brevard County urban-eligible tract,N,Eligible — not designated,28.3545721,-80.7441807,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009064201,Brevard County urban-eligible tract,N,Eligible — not designated,28.1166945,-80.6212083,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009064202,Brevard County urban-eligible tract,N,Eligible — not designated,28.1595922,-80.641728,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009064302,Brevard County urban-eligible tract,N,Eligible — not designated,28.1317706,-80.6434014,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009064701,Brevard County urban-eligible tract,N,Eligible — not designated,28.0820678,-80.6336818,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009064800,Brevard County urban-eligible tract,N,Eligible — not designated,28.0899726,-80.6090795,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009064902,Brevard County urban-eligible tract,N,Eligible — not designated,28.0699625,-80.6031366,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009065023,Brevard County urban-eligible tract,N,Eligible — not designated,28.0469304,-80.6516877,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009065124,Brevard County urban-eligible tract,N,Eligible — not designated,28.0572895,-80.6106228,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009065128,Brevard County urban-eligible tract,N,Eligible — not designated,28.0391176,-80.6126214,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009068501,Brevard County urban-eligible tract,N,Eligible — not designated,28.3889594,-80.6091413,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009069906,Brevard County urban-eligible tract,N,Eligible — not designated,28.3817844,-80.707491,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009071342,Brevard County urban-eligible tract,N,Eligible — not designated,27.9936346,-80.6527935,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Brevard,12009071347,Brevard County urban-eligible tract,N,Eligible — not designated,27.9916347,-80.6923352,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083000302,Marion County urban-eligible tract,N,Eligible — not designated,29.275652,-82.1209603,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083001211,Marion County urban-eligible tract,N,Eligible — not designated,29.1067917,-82.007856,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083001301,Marion County urban-eligible tract,N,Eligible — not designated,29.2450679,-82.1118936,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083001401,Marion County urban-eligible tract,N,Eligible — not designated,29.2122209,-82.1277376,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083001404,Marion County urban-eligible tract,N,Eligible — not designated,29.2134466,-82.104855,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083001500,Marion County urban-eligible tract,N,Eligible — not designated,29.2321567,-82.1680311,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083001700,Marion County urban-eligible tract,N,Eligible — not designated,29.1844557,-82.1613045,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083001800,Marion County urban-eligible tract,N,Eligible — not designated,29.1877777,-82.146557,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083002001,Marion County urban-eligible tract,N,Eligible — not designated,29.1919903,-82.1197882,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083002002,Marion County urban-eligible tract,N,Eligible — not designated,29.1956662,-82.1025379,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Marion,12083002303,Marion County urban-eligible tract,N,Eligible — not designated,29.1612039,-82.1268247,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); county on outer/uncertain edge of ~90-min shed; urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095010400,Orange County urban-eligible tract,N,Eligible — not designated,28.5331753,-81.3908563,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095010500,Orange County urban-eligible tract,N,Eligible — not designated,28.5376497,-81.3899651,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095011600,Orange County urban-eligible tract,N,Eligible — not designated,28.5223329,-81.3991651,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095011702,Orange County urban-eligible tract,N,Eligible — not designated,28.5277905,-81.4163629,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012000,Orange County urban-eligible tract,N,Eligible — not designated,28.568977,-81.4436536,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012100,Orange County urban-eligible tract,N,Eligible — not designated,28.5659034,-81.4544805,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012201,Orange County urban-eligible tract,N,Eligible — not designated,28.5649538,-81.4718103,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012202,Orange County urban-eligible tract,N,Eligible — not designated,28.565368,-81.4630503,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012303,Orange County urban-eligible tract,N,Eligible — not designated,28.6017893,-81.4861409,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012305,Orange County urban-eligible tract,N,Eligible — not designated,28.5941695,-81.4720035,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012307,Orange County urban-eligible tract,N,Eligible — not designated,28.5869713,-81.4601589,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012402,Orange County urban-eligible tract,N,Eligible — not designated,28.5943289,-81.4298399,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012403,Orange County urban-eligible tract,N,Eligible — not designated,28.5853691,-81.4339188,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095012405,Orange County urban-eligible tract,N,Eligible — not designated,28.6012475,-81.4416858,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013201,Orange County urban-eligible tract,N,Eligible — not designated,28.5506755,-81.3039779,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013403,Orange County urban-eligible tract,N,Eligible — not designated,28.5358147,-81.3020882,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013405,Orange County urban-eligible tract,N,Eligible — not designated,28.5233754,-81.296273,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013503,Orange County urban-eligible tract,N,Eligible — not designated,28.5193506,-81.307899,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013505,Orange County urban-eligible tract,N,Eligible — not designated,28.511585,-81.296362,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013507,Orange County urban-eligible tract,N,Eligible — not designated,28.4622558,-81.2919589,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013511,Orange County urban-eligible tract,N,Eligible — not designated,28.4903814,-81.2935301,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013512,Orange County urban-eligible tract,N,Eligible — not designated,28.4902632,-81.3048157,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013513,Orange County urban-eligible tract,N,Eligible — not designated,28.5028331,-81.3030827,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013604,Orange County urban-eligible tract,N,Eligible — not designated,28.5081505,-81.322588,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013605,Orange County urban-eligible tract,N,Eligible — not designated,28.4978455,-81.3184298,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013606,Orange County urban-eligible tract,N,Eligible — not designated,28.4552715,-81.3183168,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013701,Orange County urban-eligible tract,N,Eligible — not designated,28.5154966,-81.3443779,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095013702,Orange County urban-eligible tract,N,Eligible — not designated,28.5204988,-81.3425952,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014202,Orange County urban-eligible tract,N,Eligible — not designated,28.4523129,-81.3815551,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014302,Orange County urban-eligible tract,N,Eligible — not designated,28.4690105,-81.3828992,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014502,Orange County urban-eligible tract,N,Eligible — not designated,28.4986648,-81.402098,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014503,Orange County urban-eligible tract,N,Eligible — not designated,28.5032893,-81.4091785,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014504,Orange County urban-eligible tract,N,Eligible — not designated,28.4958981,-81.4206751,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014601,Orange County urban-eligible tract,N,Eligible — not designated,28.5354221,-81.4452781,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014605,Orange County urban-eligible tract,N,Eligible — not designated,28.517474,-81.4326168,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014606,Orange County urban-eligible tract,N,Eligible — not designated,28.5024968,-81.4316808,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014607,Orange County urban-eligible tract,N,Eligible — not designated,28.486995,-81.4449104,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014608,Orange County urban-eligible tract,N,Eligible — not designated,28.5210395,-81.4477315,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014701,Orange County urban-eligible tract,N,Eligible — not designated,28.5458821,-81.4619006,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014702,Orange County urban-eligible tract,N,Eligible — not designated,28.5332632,-81.4686273,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014703,Orange County urban-eligible tract,N,Eligible — not designated,28.521915,-81.4635214,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014706,Orange County urban-eligible tract,N,Eligible — not designated,28.5123034,-81.479202,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014804,Orange County urban-eligible tract,N,Eligible — not designated,28.5401108,-81.5287478,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014805,Orange County urban-eligible tract,N,Eligible — not designated,28.5430668,-81.484766,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014812,Orange County urban-eligible tract,N,Eligible — not designated,28.4805056,-81.4670317,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095014904,Orange County urban-eligible tract,N,Eligible — not designated,28.5543946,-81.4914193,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095015104,Orange County urban-eligible tract,N,Eligible — not designated,28.6306515,-81.419285,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095015106,Orange County urban-eligible tract,N,Eligible — not designated,28.6185513,-81.4590264,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095015901,Orange County urban-eligible tract,N,Eligible — not designated,28.5983713,-81.3599871,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016302,Orange County urban-eligible tract,N,Eligible — not designated,28.6057428,-81.2994713,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016406,Orange County urban-eligible tract,N,Eligible — not designated,28.583679,-81.3015298,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016407,Orange County urban-eligible tract,N,Eligible — not designated,28.5933024,-81.2956365,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016413,Orange County urban-eligible tract,N,Eligible — not designated,28.5759416,-81.2763142,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016504,Orange County urban-eligible tract,N,Eligible — not designated,28.5805179,-81.2401751,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016505,Orange County urban-eligible tract,N,Eligible — not designated,28.5746134,-81.2340699,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016510,Orange County urban-eligible tract,N,Eligible — not designated,28.5913457,-81.2150492,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016511,Orange County urban-eligible tract,N,Eligible — not designated,28.5777572,-81.2192509,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016513,Orange County urban-eligible tract,N,Eligible — not designated,28.5796634,-81.1886404,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016713,Orange County urban-eligible tract,N,Eligible — not designated,28.5564402,-81.2549581,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016738,Orange County urban-eligible tract,N,Eligible — not designated,28.554548,-81.2814823,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016739,Orange County urban-eligible tract,N,Eligible — not designated,28.5589035,-81.2732556,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016744,Orange County urban-eligible tract,N,Eligible — not designated,28.5560993,-81.1719617,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016809,Orange County urban-eligible tract,N,Eligible — not designated,28.3826029,-81.3673305,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016814,Orange County urban-eligible tract,N,Eligible — not designated,28.355469,-81.376262,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016902,Orange County urban-eligible tract,N,Eligible — not designated,28.4584362,-81.4148412,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016904,Orange County urban-eligible tract,N,Eligible — not designated,28.478823,-81.4107737,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016906,Orange County urban-eligible tract,N,Eligible — not designated,28.4886728,-81.401259,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016907,Orange County urban-eligible tract,N,Eligible — not designated,28.478845,-81.4031795,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
Orlando,Florida,Orange,12095016908,Orange County urban-eligible tract,N,Eligible — not designated,28.4848175,-81.4271763,"Rev. Proc. 2026-14 appendix Non-rural (eligible, not entirely rural); urban/non-rural pack for Land Search Builder"
